Unnamed: 0,video-id,fold-ind,startphrase,sent1,sent2,gold-source,ending0,ending1,ending2,ending3,label
417,daily-dialogue-1260-triplet-4,0,What desire is caused by 'urgent appointment to keep'?,"Hello , Steven . Can you do me a favor ? Sure . What is it ? My car has broken down . You should telephone the garage for help . I have done it . But now I have an urgent appointment to keep . Could you drive me to the subway station ? With pleasure . Get in . Thanks a lot ! fix broken car reach subway station catch train from subway station",causes desire,gen,car has broken down,reach subway station,catch train from subway station,done it,1
1207,daily-dialogue-0018-triplet-6,0,What is 'Taijiquan'?,"Ahh ... What a fine day ! I do feel like an outdoor exercise . How about taking a walk in the park ? OK . It's delightful to have a walk in the park with the air so fresh . Oh , it's so quiet here . We have the park to ourselves , only you and me ! Don't you see many people over there ? Just on your left . Oh , I see them . Some are doing Taijiquan , some are performing swordplay , some are practising the Chinese Wushu . A growing keep-fit fever is sweeping over China . ",is a,gen,a walk in the park,see many people,outdoor exercise,have the park to ourselves,2
3740,dream-0870-triplet-3,0,What does 'working full-time' cause?,"Good evening and welcome to this week's Business World, the program for and about business people. Tonight, we have Mr. Steven Kayne, who has just taken over and established bicycle shop. Tell us, Mr. Kayne, what made you want to run yourown store? Well, I always loved racing bikes and fixing them. When I was working full-time as a salesman for a big company, I seldom had time to enjoy my hobby. I knew then that as soon as I had enough money to get my own business going, I'll do it. I had my heart set on it and I didn't let anything stand in my way. When I went down to the bank and got a business loan, I knew I'd love being myown boss. Now my time is my own. I open the store when I want and leave when I want. You mean you don't keep regular hours? Well, the sign on my store says the hours are ten to six, but if business isslower than usual, I can just lock up and take off early. Have you hired any employees to work with you yet? Yeah, a couple of friends of mine who love biking as much as I do. They help me out a few days a week. It's great because we play cards or just sit around and talk when there are no customers. Thank you, Mr. Kayne. We wish you success in your new business. ",causes,gen,my time is my own,hired any employees to work with you yet,seldom had time to enjoy my hobby,wish you success in your new business,2
3219,dream-0368-triplet-2,0,What is 'come to the cinema' obstructed by?,"Would you like to come to the cinema tonight? I'm afraid I can't. Why not? I've got to wash my hair tonight. OK. What about tomorrow night? I can't go tomorrow night, either. Why not? I've got to wash my hair again. Do you wash your hair every night? It depends... Depends on what? It depends on who asks me to go to the cinema. ",obstructed by,gen,go tomorrow night,wash your hair,wash my hair,depends,2
72,daily-dialogue-1048-triplet-3,0,What is implied by 'won't remember'?,"Good morning . Mrs.Smith . Good morning ! Can you help me , please ? I'm looking for some books for my mother . Well , what kind of books does she like ? She's very fond of detective stories ? I see . Has she read any detective stories ? Oh , yes ! Do you know if she's read this one ? I'm not sure , but she probably won't remember if she has ! She's very forgetful ! Ah ! She has a bad memory . How old is she ? She's eighty-seven . I suggest you take this book . It's very exciting . Thank you . That's a good idea . she likes exciting books . Can you suggest another one ? old age",implies,gen,exciting books,she's read,bad memory,she probably won't remember,2
700,dream-0272-triplet-8,0,What is 'Post Office' used for?,"Pardon me. Are you familiar with this neighborhood? Well, I should be. I've lived here all my life. What are you looking for? The Post Office. Well, the nearest one is about a mile away. Oh. Well, I guess I could send a letter. There's a mail box up the street. Have you already got a stamp on that letter? Yes, I have to register it. How do I walk to the post office from here? Go up this street until you get to the main street. Then turn right and walk about four blocks or so. Thank you for your help. The post office entrance is inside a building complex with some other offices. I'm sure I'll find it. If I get lost, I'll ask again. There's an American flag out front, and a sign: The U.S. Post Office. Thanks again. Bye. know the neighborhood well use the mailbox to send the letter go to the post office",used for,gen,walk to the post office,register,mail box,got a stamp,3
2559,daily-dialogue-3515-triplet-1,0,What is 'camera' capable of?,"What are you here for today ? I need to fight this ticket that I got . Is the arresting officer here ? Yes , he is , Your Honor . Plead your case . I was told by the officer that I ran a red light . That information isn't true . Why would the officer lie ? I'm not sure , but the signal had a camera on it . Did the camera take a picture of your license plate ? No , my picture wasn't taken . There was no picture taken , so I'll let you go . Thank you very much , Your Honor . ",capable of,gen,taken,no picture taken,fight,take a picture,3
1160,daily-dialogue-0008-triplet-3,0,What is 'Santos'?,"A woman after my own heart ... OK , Mr . Coffee Connoisseur , so what's the next step in the coffee-making process ? Well , step two is grinding the coffee beans . I've roasted three different types of beans . Let me guess , Mocha , Mandheling , and Santos ! Yep , my own special blend ! You can tell by just smelling them ? No , I just read the names off the packages ... Ha ! ",is a,gen,types of beans,woman after my own heart,special blend,beans,0
1014,mutual-0255-triplet-4,0,What property does 'physics' have?,"jack , what is your favorite subject ? my favorite subject ? well , i think i prefer science . yes , science , i find it very interesting . the science teacher makes the subject very exciting . what about you ? i always do very well in the maths tests . i also like geography . i like learning about people and the places where they live . are there any subjects that you do n't like jack ? i do n't like physics very much . it 's not easy to understand , most of the children are bored with it . ",has property,gen,subject,science,jack,not easy to understand,3
3307,dream-0403-triplet-4,0,What does 'little spare time you have must be used in doing exercise' cause?,"Are you busy tomorrow night? I'm going over to the Workers Club for volleyball if you'd like to come along. Isn't that far away? Not really. If you take the No. 3 bus, you can get there in ten minutes. And if volleyball doesn't interest you, they've got a huge indoor swimming pool, a weight room, and indoor tracks. It's a great place to meet people. Now that you mentioned it, it would be nice to get away from the computer center for a change, and I really should get some more exercise. Working up a sweat in a ball game or the weight room would be nice. I've got so fat. Look at me -You're not the only one. In high school I had a lot more time to do sports activities. Now what little spare time you have must be used in doing exercise. At least the club is open until 12 pm. I guess it's worth a visit. Did you say you're going tomorrow night? Yeah. OK, I'll come, too. How about meeting me in front of the cinema at eight, and we'll catch the bus there. Sure, see you then. ",causes,gen,"get away from the computer center for a change, and I really should get some more exercise",got so fat,the club is open until 12 pm,Not really.,1
3511,dream-0818-triplet-5,0,What happens after 'get tickets'?,"Dad, can I go to a movie this week with Shannon? Let me look at the calendar here. Hmm. When are you thinking about going to a movie? Uh, we're thinking about seeing a movie on Wednesday after school. Well, that's not going to work. You haven't practiced your piano at all for an entire week, so you have to catch up on that. What about Friday? Uh uh. Forget that idea. And Saturday? Well, you have to take an English class in the morning. And then, we have to clean out the garage. You said you'd help. Well, that should only take a couple of hours. And then, after that, you can go to the movie. Yeah. Can I go and see the nine o'clock showing? The five o'clock showing! How about the seven o'clock showing? And why are you so concerned about the show time? Well, I don't know if I'll get all of my homework done before then. Sorry, but I want you to get to bed early that night, and so, I can drop you off at the movie theatre about 4:30, so you'll have time to get tickets. Okay. Thanks, Dad. ",happens before,gen,going to a movie,go to a movie,seeing a movie on Wednesday after school,show time,1
3575,dream-0832-triplet-8,0,What property does 'pubs' have?,"What are pubs? Pubs in England are friendly and warm places where you can have a drink and usually a simple meal. What kind of drinks do people get? You can get wine and beer in most pubs. Many also serve coffee. You go to the counter to order and pay for your drinks. When do people go to the pubs? Pubs are not open all day. They can decide when to open. Most are open for 3 or 4 hours at lunchtime and again from about 6:00 p.m. to 11:00 p.m. In busy areas, pubs may stay open from 11:00 a.m. to 11:00 p.m. Are there pubs in China? Yes. Most of the customers are young people. They like to hang out with their friends after work and have fun. It is against the law in England to go into a pub if you are under the age of l4. So many pubs provide a special room for children. ",has property,gen,drinks,decide when to open,not open all day,customers are young people,2
1594,daily-dialogue-0174-triplet-3,0,What does 'it is my treat' cause?,"Can I bring you anything else ? No , thank you . Just the check . Let me get this . No , it is my treat . Are you sure ? Yes , I owed you for last time . All right . If you insist . Next time it is on me , though . pay the bill",causes,gen,Next time it is on me,"No , thank you",I owed you for last time,get this,0
4025,dream-0497-triplet-9,0,What property does 'my coat' have?,"Good morning, madam. Good morning. I wonder if you can help. I've lost my coat. Where did you lose it, madam? Er... I left it on a bus yesterday morning. Can you describe it? Is it a raincoat? No. It's a long white overcoat. It's got a belt, and one of those thick furry collars that keep your ears warm. It's a very nice coat, actually. Hmm. I'm afraid we haven't got anything like that, madam. Sorry. But, may I have your name and your telephone number? We'll contact you as soon as we've got it. ",has property,gen,left it on a bus,No,nice,keep your ears warm,2
966,dream-0605-triplet-22,0,When does 'starter course' happen?,"Hi, Kevin. How is it going? Ah, not so great. What's wrong? I've got a big problem with the Shakespeare course which is required for my major. Is that all filled up? No, there's plenty of room, but I have to take the starter course before I can take Professor Miller's Shakespeare course. It is only offered in the evening. You don't like evening classes? That's not the point. I work in the cafe every evening. I need the money to pay my tuition. You can ask someone that could switch hours with you. Maybe just switch a couple of evenings since the course probably only meets two times a week. I wish I could. My boss just did me a favor by putting me on evenings. And he'll hit the ceiling if I ask to change again. Wait a minute. I have an idea. Have you checked the course over at the community college? They might offer an introductory course during the day. That's a great idea. I'm free this afternoon. I'll go over and check it out. Their courses are actually cheaper. Thanks for your advice. I'll let you know what happens. Sure. Good luck! attend the course in evening",happens in,gen,evening,Shakespeare course,checked the course over,starter course,0
513,dream-0227-triplet-5,0,When does 'picnic' happen?,"It's a beautiful day, isn't it? Yes, nice and sunny. It's much better than last week. It was too warm then. I'm glad summer is over. I like autumn best. So do I. It's neither too hot nor too cold. The sky is clear and blue. It's a good time to have a picnic. Do you want to have one this weekend. I'd love to, but I think it's going to rain. The weatherman said it will. I don't think he's right. It hasn't rained for a week. But he is usually right in his weather news. I'm sure we'll have fine weather for our picnic. ",happens in,gen,nice and sunny,hasn't rained for a week,weather news,weekend,3
2587,daily-dialogue-3523-triplet-3,0,Which goal motivates the act/action 'be careful'?,"What are your plans for this weekend ? I'd like to hire a bike . I think it would be a good idea to do some cycling on Sunday . If the weather's fine . I am sure it will be . It's been good so far this weekend . I know a good place to hire bikes if you want . Thanks . That would be really helpful . But remember , be careful when you ride a bike . The traffic in Beijing can be dangerous . ",motivated by goal,gen,traffic in Beijing can be dangerous,hire a bike,cycling,hire bikes,0
3794,dream-0881-triplet-2,0,What is implied by 'walking in the mountains'?,"Would you please tell me about your best holiday, Nancy? Well, it was my trip in Nepal. We went there 10 years ago, doing some walking in the mountains. How long did you stay there? 20 days. 20 days! That's a long time. How far did you walk every day? Perhaps 15 kilometers. You have to climb up and down a lot every day. So, it was very hard. Yes, very hard. Sometimes, it's difficult to walk in the mountains where the air is very thin, and you have a lot of problems when breathing. What kind of equipment did you take? Not much. Only a bag, a sleeping bag and some warm clothing. We carried all the things by ourselves. And how was the food? There was rice and some vegetables, normally no meat. But it was good. What was the best thing about the trip? The walking and the exercise. I hate sitting in the sun and like to be out in the countryside. The air is very clean and it's very quiet. Nepal is a good place. You must go! ",implies,gen,climb up and down,How far did you walk,carried all the things by ourselves,good place,0
4238,mutual-0239-triplet-4,0,What does 'having a party' cause?,"dad , it 's julie 's birthday today . oh , is she having a party ? yes and she 's invited me to spend the night at her place . is that alright dad ? ok , just call me when you want me to pick you up . ",causes,gen,having a party,call me when you want me to pick you up,birthday,invited me to spend the night at her place,3
1985,dream-0055-triplet-4,0,What does 'take the plane' cause?,"Excuse me, but could you tell me when the plane for Berlin leaves? In 40 minutes, at eleven o'clock. The plane for Berlin leaves every two hours. How much is a second class ticket, please? We have only first class tickets left. It is $ 350 one way. OK. I'd like one for the next flight. I'm sorry, but I don't sell tickets. You can get one from the machine over there. All right. By the way, what's the gate number? Four. Down the hall and to the left. Thanks a lot. take the plane",causes,gen,Down the hall,don't sell tickets,How much is a second class ticket,could you tell me when the plane for Berlin leaves,3
303,daily-dialogue-1189-triplet-3,0,What does 'the waiter is busy' cause?,"Hello ! I'm sorry to bother you . This is a complimentary fruit tray . Your food will be ready soon . Wow ! It's a fruit sculpture ! Your chef is a real artist ! Actually , uh , I made it myself ... You did ? Wow ! Where did you learn ... ? Sorry , but I've gotta run . Enjoy your food , and ring the service button if you need anything else ! the waiter is busy",causes,gen,complimentary fruit tray,gotta run,Your food will be ready soon,waiter is busy,1
1912,dream-0038-triplet-2,0,What does 'I've been looking for one over a year' cause?,"Did you go out today? With my bad luck? What good would it have done if I'd gone out? If you'd looked for a job,you might have found one. But I've been looking for one over a year. Today wouldn't have been any different. I know how bad you feel, but if you don't keep on looking, you'll never get a job. If I'd stayed in Puerto Rico in the first place, I wouldn't have had so much trouble. What would you have done? There are more people out of work there than there are here. I could have had a farm of my own if I'd stayed there. You? Up the mountains, with nobody to talk to, but the children? I don't like the city. There are too many people. There's too much noise, too much dust. I like here. Yes, because your brother's here. This is really your home. Well, maybe we should go to Puerto Rico for a visit anyway. You could see Andis Nanco. You really mean that? I'd like to see the island again and feel the sunshine and here everyone's speaking Spanish. not able to find a job children need to taken care of",causes,gen,Today wouldn't have been any different,how bad you feel,What good would it have done,nobody to talk to,0
334,daily-dialogue-1202-triplet-10,0,What desire is caused by 'better not be so emotional'?,"Hello , Dora , I haven't seen you for a long time . Where have you been ? I didn ’ t go anywhere . I stayed at home . What's up ? You look unhappy . Nothing . I just feel very lonely in this city . I miss my family . Oh , I know . Sometimes I have the same feeling with you . But you'd better not be so emotional . Can you stay and accompany me for a while ? Sure , no problem . You can call me any time you are alone from now on . Thank you so much . You are so sweet . Not at all . We are friends . ",causes desire,gen,stay and accompany me for a while,haven't seen you for a long time,miss my family,didn ’ t go anywhere,0
3643,dream-0846-triplet-2,0,What property does 'keep boys quiet' have?,"Excuse me, I'm trying to do some work. I'm afraid your children are making a lot of noise. Don't they ever go to sleep? I'm sorry. They are noisy. But you know it's difficult to keep boys quiet. I couldn't work and I couldn't sleep at night. And I was woken by the noise they made early this morning. I'm terribly sorry. You know they never listen to me. They're only afraid of their father. He's away on business, but he will be back tomorrow. I hope he can do something about it. ",has property,gen,difficult,never listen to me,do some work,noisy,0
611,dream-0257-triplet-3,0,What does 'arm exercises' cause?,"Now some doctors are strongly encouraging arm exercises. Arm exercises? Is that because arms are too fat or too soft? Actually that's not the main reason. They say that arm exercises can make you physically healthy. But I was told that arm exercises could raise your blood pressure. Yes, but the article I read suggests some ways to make up for that. Really? How? By adding leg exercises, so that the arms don't do all the work. And in return, I'm sure that there's a good chance of losing weight. Sounds right to me. So what exercises do the experts suggest? They mentioned quite a few exercises, but one of the most popular ones is cycling. Good, I must try that. arms doing all the work",causes,gen,too fat or too soft,what exercises,?,raise your blood pressure,3
1682,daily-dialogue-0409-triplet-2,0,What property does 'beautiful city' have?,"Dalian is a beautiful city . Do you agree ? I suppose I do . The climate here is pleasant . You said it . This city is really comfortable to live in . It sure is . No other city can match it . It's heaven . Well , if you live in other cities as long as enough , you will love them just as much . Maybe . That's for sure . ",has property,gen,No other city can match it,comfortable to live in,live in other cities,beautiful,1
1948,dream-0042-triplet-1,0,What does 'I had to eat first' cause?,"Did you watch television last night, Richard? Yes, I did. Was there anything that interested you, Laura? There was a good game. Did you see it? Oh, I didn't. I wanted to, but my wife preferred to see an old film. What a pity! It was quite exciting. Both teams played very well. How did it finish? It finished in a draw. What was the film like? It was quite good. But I missed the beginning of it because I had to eat first. Did your wife enjoy it? No, she didn't. After half an hour she stopped watching and started to read a book before going to sleep. ",causes,gen,my wife preferred to see an old film,I missed the beginning of it,good game,Did your wife enjoy it,1
28,daily-dialogue-1012-triplet-1,0,Where is 'inspection tour' located?,"Good morning , sir , can I help you ? Yes , I was wondering if you had the time to show me around this exhibition ? I'd be glad to , sir . But may I ask what line of business you are in ? I'm in the electrical appliances . I see . Would you be interested in seeing the audio-visual products ? They are made by our company . Thanks , they are rather attractive . But I think there is nothing better than seeing things In actual operation . Yes , of course . Would you like to make an inspection tour of some factories ? Yes , very much , if it wouldn't add inconvenience to you . First hand information is always more valuable than reading pamphlets . I'll make the arrangement and let you know the time tomorrow . That would be great . show around",at location,gen,seeing things,inspection tour of some factories,factories,seeing,2
147,daily-dialogue-1073-triplet-11,0,What does 'create a lively atmosphere' cause?,"Greetings should never be ignored in the interview . Sure . It is helpful to shorten the distance between you and the interviewer and create a lively atmosphere . Appropriate greetings will win the interviewer's favorable impression But you should pay special attention to your words and attitudes . In the beginning of the interview , greet the interviewer with a kind smile . In the interview , use polite words , such as ' Thank you ' , or ' Please ' . That's right . Details can mean succeed or fail . When talking you should focus your eyes on the interviewer in order to closely watch his or her expressions . At the end of the interview , you should make your acknowledgements and say Goode . Whatever the result is , you should keep your good demeanor . Only in this way can you leave a good impression on the interviewer . In short , you should present the best of yourself throughout the interview . ",causes,gen,closely watch his or her expressions,Details can mean succeed or fail,win the interviewer's favorable impression,present the best of yourself,2
1947,dream-0040-triplet-10,0,What does 'careful' cause?,"Did you see the large crowd on the street corner when you came to school this morning? Yes, I did. What was that all about? A serious accident happened. A drunk driver hit a bus full of passengers. Oh dear! A lot of people must have been hurt or even killed? You are right! All the injured people were taken to the hospital immediately. I hope so. Drivers must be careful, especially during rush hour. I agree with you. We will all be safe if everyone obeys the traffic rules. ",causes,gen,I did.,A serious accident happened,serious accident happened,You are right,1
1970,dream-0049-triplet-3,0,What prerequisite does 'let me have a check' have?,"Doctor! Doctor! Help me, please! Take it easy, please! Sit here, now, what's the matter with you? And can I help you? I feel sick. I have a bad stomach-ache, and my head troubles me a lot. Well, let me have a check. Open your mouth please. And say 'Ah'. Ah! Is that serious, doctor? Not really. Did you have your supper this evening? No, I only had some bananas. And the bananas were not quite ripe, fight? Well, yes, they were a bit green. That explains it. I wish I had not eaten them. Take this medicine twice a day and I'm sure you'll be fine. Thanks, doctor. I'll do as you told me. Good-bye, doctor. Bye! And take care. ",has prerequisite,gen,take care,a bit green,bananas,Open your mouth please,3
1792,daily-dialogue-3781-triplet-2,0,What is 'tonight' distinct from?,"When can we expect you for dinner ? Can you come tonight ? Not tonight . I promised to go to a concert with my sister . Well ... How about Friday then ? That sounds fine . Good . Shall we say seven o'clock ? I'll be there . You're still a fabulous cook , aren't you ? That'll be for you to decide . I've got a new dish that I want to try out on you . I'm ready . I'll look forward to it all Friday ! ",distinct from,gen,a fabulous cook,Friday,new dish,go to a concert,1
2736,dream-0120-triplet-5,0,What desire is caused by 'enjoy walking alone'?,"Hello, Mary. Why are you standing here? I'm waiting for a bus. The buses are so full at this time of the day. Sure. Where are you going? I don't think this is your way home. You are right. I'm going for a walk in the park. Going for a walk even after along day's work? Yes. I always enjoy walking alone in the park after work. I see. Then why not go there on foot? It's not so far from here. Oh, no. I hate walking through the streets. ",causes desire,gen,walking through the streets,waiting for a bus,Going for a walk,going for a walk,3
93,daily-dialogue-1061-triplet-5,0,What is 'transfer them to the person wanted'?,"Good morning . So this is the first day for you to work here , I hope you'll like your job . Good morning , Ms.Wilson . I've got a lot to learn from you . I think I'll enjoy working with you . I hope so . Now let me tell you your duties here . This is your desk . Please sit down . Thank you . Your main duty is to answer the phone calls and transfer them to the person wanted . I see . What if the person wanted is out ? In that case , you are supposed to ask the caller to leave a message . Is there anything else I should do ? Yes , you are responsible for keeping all files in order . All right . If you have any questions . I will help you . Thank you . require help",is a,gen,responsible for keeping all files,desk,duty,sit down,2
2716,dream-0116-triplet-9,0,What property does 'swimming pool' have?,"Hello, Kate. Have you been to the new sports center yet? Not yet. Where is it? On Mill Road, near Stone Street, behind Santa Station. What about it? It's wonderful. You can do a lot of sports there. I played table tennis last Saturday, and watched a basketball match. What about the swimming pool? It's very good. Would you like to go there with me next week? Good idea. Every day is OK except Monday. Well. Why not go there on Saturday? Then we can stay for a long time. OK. See you. ",has property,gen,Saturday,watched a basketball match,stay for a long time,very good,3
1143,daily-dialogue-0003-triplet-2,0,What does 'break-in' cause?,911 . What can I do for you ? I am reporting a break-in . When did it happen ? It happened last night . Where did it happen ? It happened at my house . What was taken ? I don't know . How do you know there was a break-in ? Someone busted my window . I will send a squad car to your house right now . Please do . ,causes,gen,I don't know,It happened last night .,busted my window,send a squad car to your house,3
3829,dream-0451-triplet-6,0,What desire is caused by 'you know how to farm'?,"Do you have a plan for your holidays? Yes. I'll go back to my hometown. To see your grandparents? Yes, and also do some farming. You mean you know how to farm? Yes. I did that every summer during holidays. I didn't know that a city boy can do farm work. Can I go there with you? I'd like to learn to do some farming. Sure, my grandparents would be very happy to see you. Are you sure? I'm sure. They are very kind people. doubt",causes desire,gen,see your grandparents,learn to do some farming,plan for your holidays,kind people,1
1358,daily-dialogue-0084-triplet-3,0,What does 'carry it home' cause?,"Are you going somewhere ? Yes , I ’ m off to the department store . I must buy some furniture for my new flat . Really ? Well you ’ ll have to get there before 6pm because they close early today . Ok . Thanks for that information . Yeah and remember if you buy something you mustn ’ t carry it home otherwise your back will get worse . Ok , do they have a delivery service ? Yes , but it ’ s not free , you have to pay . Ok , I ’ ll see you later . ",causes,gen,Really,back will get worse,Ok,off to the department store,1
179,daily-dialogue-1099-triplet-4,0,Which goal motivates the act/action 'hike'?,"Have any plans for the weekend , Tom ? Yeah , I ’ m going for a hike in the southern Rocky Mountains . Oh , do you go hiking often ? I go as much as I can . I love hiking because you can really get in touch with nature . It would be nice to get out of the city . Do you want some company ? Sure . But , it will be a long hike , 30 miles in three days . Have you been hiking before ? Yeah , I go a lot too . I saw a bear and a mountain lion on my last hike . Wow ! You must have been pretty far away from the city . Yeah , my friend and I hiked in a very wild part of the national forest . Well , bring him along too . We ’ ll have a great time this weekend . Thanks , I ’ ll ask him . ",motivated by goal,gen,bring him along,go as much as I can,get out of the city,pretty far away from the city,2
498,dream-0224-triplet-5,0,What does 'have overworked' cause?,"It seems you've burned yourself out. Pardon. I'm afraid I didn't quite catch you. You look tired. You must have overworked yourself. Yes, a little bit. I've been hitting the books all these days. Why have you been studying so hard? I need to review my English. So that's what keeps you so busy recently! Yes, I've been tied up with my studies. Now, what worries me a lot is my English. But why? Your English is very good. Thank you. You are very kind. No, I'm telling the truth. As an American, I understand you quite well. It's very kind of you to say so. ",causes,gen,Your English is very good,I understand you quite well,burned yourself out,didn't quite catch you,2
1048,mutual-0277-triplet-2,0,What desire is caused by 'it will just take a short time to the valley'?,"may i drive the car this time , bill ? ok , i know you 're a good driver , but be careful . thank you bill . where exactly are we going now ? i am not sure . maybe we 're heading for a small town to have a stop there . what do you think about , laura ? shall we go down the valley to find a nice place for a camp ? it will just take a short time to the valley . ",causes desire,gen,be careful,go down the valley to find a nice place for a camp,take a short time to the valley,thank you bill,1
3666,dream-0850-triplet-2,0,What prerequisite does 'start my own company' have?,"What topic did you finally choose for the term paper for your World Economy class? After thinking about a few ideas, I finally settled on the difference between Japanese and American styles of management. Hmm. Why did you choose a topic like that? Well, I'm planning to study Business in graduate school next year. After that, I hope to start my own company. Isn't that a coincidence! I'm also doing a paper on how Japanese management styles are being adapted by American firms for my Comparative Cultures class. Why don't we sit down and share some of our sources after we've each been to the library? Great idea! Should we meet at the snack bar next Wednesday at this time? That's fine with me. See you then. ",has prerequisite,gen,a coincidence,topic,study Business in graduate school,Great idea,2
2227,mutual-0100-triplet-1,0,What does 'a lot of computer work' cause?,"betty , what 's the matter ? well , at the end of the day at work , my neck really hurts . i see , do you do a lot of computer work ? well , yes . i spent all day at the computer , but i take regular breaks . ok. that 's good , but do you relax your arms ? sorry ? well , every half hour you should relax your arms to reduce the pressure on your neck . ",causes,gen,take regular breaks,my neck really hurts,reduce the pressure on your neck,do a lot of computer work,1
521,dream-0228-triplet-4,0,What is 'bike' used for?,"It's lucky that we rode our bike here instead of driving. It's a good job that we got here early. Look at all those cars there. They'll never get in. You'd better follow me closely. I don't want to lose you. Don't worry. I'll keep up. We go in over there. Gate B. Peter said they're pretty good tickets. Where are they? They're right behind the goal. Oh,do we have to stand up all the time? That's right. I hope we can see the match clearly. That's why we've come early. The earlier, the better. ",used for,gen,got here early,stand up,worry,cars,0
857,dream-0598-triplet-10,0,What desire is caused by 'review one more time before the test'?,"Hi, Jeanie. Why have you come to school an hour early? I wanted to get a front row seat and review one more time before the test. Why are you here so early, Jack? I get out of my car here this time every day. You seem to be nervous about your lessons. Have you finished your review? I've only been studying night and day for the last week. If I don't get an A in this class, I won't get the support of my country. This class is really just a review for me. I've been learning it for two years. That's lucky for you. Jeanie, can you guess what the test will be like? Will it be difficult? I hope not. But I'm still worried about it. Well, cheer up. Hope for good luck. Thanks for wishing me luck. get good grades in the test",causes desire,gen,worried,come to school an hour early,cheer up,get out of my car,1
2273,mutual-1013-triplet-2,0,What desire is caused by 'not so expensive'?,"hey , may , how are you getting to xi'an next week ? i 'm not sure yet . i may take the train , but then again , i may take the bus . but the bus takes a long time . you could fly . it 's not so expensive these days . ",causes desire,gen,not so expensive,how are you getting to xi'an,could fly,take the bus,2
4127,daily-dialogue-0820-triplet-4,0,What is 'trainer' used for?,"Excuse me . Do you happen to have a gym here ? Yes , sir . I think you'll find our gym quite satisfactory . So , where do I go to exercise ? It's only one flight down , sir . Just take the elevator or the stairs . Am I going to be charged extra for using the gym ? Sir , you can use the gym for free . All you need is your room key . Great ! Now tell me , what are the hours of this gym ? Sir , our gym is open around the clock , every day of the week . Okay . Do you have a trainer to help me work out ? I'm sorry , sir , but we have no trainer . ",used for,gen,room key,using the gym,work out,exercise,3
2946,dream-0171-triplet-3,0,What happens after 'rent these movies'?,"Hi. May I help you? Yeah. I'd like to rent these movies. Okay. Do you have your membership card? No I don't. Do I need one to rent videos here? Yes, and it's free. Okay, how much are movie rentals anyway? Well, new releases are $5, and all other movies are two dollars. Oh, well, I'll just take these tonight. And when do I need to return them? They're to be back the day after tomorrow by ten p.m.. Tuesday, okay. Be sure to return them on time. Okay. Thanks. ",happens before,gen,help,have your membership card,be back the day after tomorrow,return them,3
3639,dream-0843-triplet-7,0,What is 'catch our original styles'?,"Emily, what do you do as a trendspotter? Very simple. Take digital photos of youth culture and send them to my company. It's called Look-Look. What kind of company is it? It's a youth culture marketing and trend forecasting firm in Hollywood. I'm one of Look-Look's 65,000 trendspotters worldwide. Look-Look gets a lot of information about the ever-shifting tastes of the youth market by these images. Yes, its clients are mostly companies. They get information about trends from Look-Look and develop their products. They also use the images of Look-Look on their websites to impress young people and promote their newly designed products. But are there any people who don't like their pictures to be used on the website? I always have my subjects' permission before I take their pictures and put up their images onto Look-Look.com. Where do you find your best subjects? At school, in the park, at local supermarkets and near many music clubs. What is difficult about this job? To catch our original styles because so many young people try hard to stand out. You have to be able to find the difference between someone who is copying trends and someone who is truly inventing a new look. Thank you for talk with us, Emily. ",is a,gen,promote their newly designed products,trendspotters,simple,difficult,3
988,dream-0606-triplet-20,0,Which goal motivates the act/action 'walking'?,"Hi, Laura. Where are you heading with that big bag? I'm offto the gym. I've got to stay in shape, you know. I know more women who exercise than men. What's the main reason you do that? For your health, or to look good? To be honest, for both. With women, good looks are always a very important consideration. I see. How about you? Do you get any regular exercise? I do a lot of walking for exercise and enjoyment-sometimes ten to twenty kilometers at a time-but I never go to the gym like you do. Well, walking is a good exercise. How about sports? Not since my school days. I used to love playing baseball, but it's impossible to get enough people together for a game now. Mostly I just watch sports on TV I play tennis fairly regularly with my friends and sometimes go swimming and cycling by myself. Oh, I forgot about that. I go cycling sometimes too. And I often go swimming on vacation, but only recreational swimming. Why don't you join me at the gym sometime? Well, maybe someday, but I'm pretty lazy about things like that. carry water and towel to the gym do exercise together",motivated by goal,gen,recreational swimming,get enough people together,stay in shape,exercise,3
3144,dream-0353-triplet-7,0,What desire is caused by 'caught a bad cold'?,"Where is Jimmy? Why hasn't he come down for breakfast? Needn't he go to school today? He's still in bed in his room. What's the matter with our dear son? He's feeling terrible. I think he must have caught a bad cold. Well, we must call the doctor. Yes. Can you remember the doctor's telephone number'? Yes. It's 7546 2811. ",causes desire,gen,come down for breakfast,call the doctor,remember the doctor's telephone number,go to school,1
4198,mutual-0203-triplet-1,0,What desire is caused by 'she does n't seem to be available at the moment'?,"concorde college , how can i help you ? hello , would you put me through to miss o'shea ? it 's allison clark calling . i 'm afraid she does n't seem to be available at the moment , would you like to leave a message ? yes , please , my name is allison clark . i 've got an appointment with her at 1:00 tomorrow afternoon . but i 'm wondering whether i can change it to 3:00 o'clock . i very much appreciated if she could let me know by noon tomorrow . my mobile number is 07720882704 . ",causes desire,gen,leave a message,help,let me know,miss o'shea,0
